track_id,track_name,track_artist,playlist_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
1WpgO57LCbQIZjJqrRmMmc,Arawak,Miguel O'Syrah,Latin Village 2019,0.682,0.952,-6.965,0.0497,0.00113,0.83,0.0455,0.187,127.995,3
4TYlgQIwG0nr9goXRFI23R,Players,Brian Chundro,Latin Village 2019,0.796,0.96,-1.851,0.0486,0.00383,0.597,0.674,0.446,126.009,1
5FWGGJCESP2aRV8iTkiLhn,Camino Del Sol,Nari & Milani,Latin Village 2019,0.645,0.996,-3.237,0.126,0.00405,0.0285,0.152,0.648,127.97,2
2hcFV5muAgub5FzgquQ5kc,Trouble (Feat. MC Spyder) - Original Mix,Wiwek,Latin Village 2019,0.717,0.983,-1.615,0.0942,0.0535,0.491,0.108,0.077,128.002,3
6fIRhByXqdptWDaVv6jPDK,Follow The Sound - Edit,RoulnDoors,Latin Village 2019,0.672,0.974,-2.527,0.043,0.0901,0.0133,0.249,0.76,127.028,4
0LRI2FRHn6EneMfcLAECGr,Kintaro,Stefan Vilijn,Latin Village 2019,0.891,0.948,-4.873,0.142,0.000152,0.751,0.192,0.568,124.992,3
4kKxv6lHpsYHLufurEmUoF,Drum Code,David Fesser,Latin Village 2019,0.769,0.863,-6.438,0.0708,0.0045,0.157,0.067,0.153,128.003,2
7JTzRJgfoKxJk1hsAnDzom,Xylofun,Reid Stefan,Latin Village 2019,0.723,0.971,-3.926,0.06,0.000194,0.867,0.0611,0.852,126.048,3
0wluNeQun3skjhq9cZZTbw,Down On This - Original Mix,RoulnDoors,Latin Village 2019,0.75,0.937,-1.638,0.0637,0.000535,0.0921,0.0548,0.607,127.014,4
4JL6SnaG10EkIzuotLyvsW,Usangi - Original Mix,Elio & Sylvester,Latin Village 2019,0.751,0.885,-5.933,0.0452,0.000324,0.892,0.138,0.383,127.011,3
1tWBJaXRlYd3NPuqzRIfm2,Pipa - Pep & Rash Remix,Santos Suarez,Latin Village 2019,0.549,0.92,-4.983,0.0999,0.00513,0.879,0.212,0.316,128.009,3
3GveQQdwPjyAH7ML5fqw2k,Ipanema - Original Mix,Elio & Sylvester,Latin Village 2019,0.797,0.978,-5.885,0.0717,0.000685,0.912,0.0868,0.611,126.994,3
3JpbZHX55gWmi0cBlUzguJ,Back Together,Igor Neves,Latin Village 2019,0.79,0.979,-2.668,0.0496,0.0133,0.856,0.052,0.459,127.989,3
6f08PTFbA9PheX7lc3cKT2,Sonidos,Faya,Latin Village 2019,0.8,0.989,-3.713,0.0575,7.86e-05,0.681,0.0918,0.0667,125.988,3
0RJIb2cWKEBtEMjsLf225E,Tenerife - Original Mix,Aldair Silva,Latin Village 2019,0.797,0.911,-4.902,0.0656,0.00101,0.42,0.038,0.96,126.003,4
11mVIu5EfAff0Gs6f0scby,Drumology - Big Room Mix,Gregor Salto,Latin Village 2019,0.818,0.834,-5.255,0.052,3.56e-05,0.115,0.0442,0.341,127.999,4
0CvFxvCdXByGZbeBuDibvY,Pindelo - Original Mix,MarllDexx,Latin Village 2019,0.797,0.859,-5.25,0.0596,0.000359,0.913,0.12,0.57,126.001,3
1cg5GVCTWza8bQnxM2FHia,Azumba,Gregor Salto,Latin Village 2019,0.806,0.993,-5.737,0.054,0.00668,0.77,0.0877,0.608,128.036,3
6Sj9HYcxzo9fbCc7HcxbIS,On Your Mark,Gregor Salto,Latin Village 2019,0.744,0.831,-4.022,0.0507,0.00474,0.789,0.128,0.201,128.025,3
68oQMInwDCYMyTD24IVkbe,Riddim Go,Gregor Salto,Latin Village 2019,0.753,0.882,-5.553,0.0651,0.182,0.95,0.122,0.489,127.984,3
2vX03yHcVtFUg2ZMuzhLhS,Outlaw - Original Mix,La Fuente,Latin Village 2019,0.557,0.979,-4.254,0.0489,0.0013,0.834,0.0483,0.856,127.998,3
6bN4G05NL8UuY0EOergP6F,Surra de Bunda - Gregor Salto and Sidney Samson Remix,As Tequileiras do Funk,Latin Village 2019,0.888,0.758,-4.484,0.257,0.00151,0.000349,0.0979,0.396,126.0,5
5sECfQlNNE8s6J9s9UJibo,No Cha Cha - D-Rashid Remix,Smashing Sebastian,Latin Village 2019,0.793,0.948,-4.578,0.0656,0.000397,0.852,0.0971,0.5,127.996,3
0MwwaMVmfwuRep1oGyK2d4,Bunda (Hivernage) - Massivedrum Remix,D-Rashid,Latin Village 2019,0.796,0.896,-5.336,0.0743,0.00325,0.807,0.109,0.844,128.005,3
0pgraOx6xHze0xbEzxFsX9,Into You - Original Mix,D.Polo,Latin Village 2019,0.73,0.881,-5.997,0.059,0.00683,0.804,0.451,0.531,126.956,3
6nOlKKTDAU6yPfCMBTRdPX,The Drums,Santos Suarez,Latin Village 2019,0.846,0.929,-4.38,0.0647,0.00031,0.89,0.0579,0.393,127.999,3
0EGUDnaPVApfA8RAg6xa2x,Keep On Shining,Silvio Luz,Latin Village 2019,0.793,0.972,-4.92,0.0684,0.0102,0.199,0.346,0.594,126.0,4
0EbvmzXb9p2MNhPNXWai0e,Elements - Original Mix,Franky Rizardo,Latin Village 2019,0.8,0.869,-4.3,0.0596,0.00144,0.82,0.036,0.237,123.987,3
2gKh5iVlnsnt0LylHVjipl,Otro Dia - Mastiksoul Album Mix,Gregor Salto,Latin Village 2019,0.865,0.945,-4.676,0.0616,0.172,0.00651,0.0765,0.872,128.0,4
20ZjizyMwqdL1QJNtbBiOk,Heartbeat,Genairo Nvilla,Latin Village 2019,0.585,0.997,-3.805,0.104,0.00192,0.897,0.035,0.182,128.011,3
1urwvHUw8YORELR3sU0zZP,As Mulher - Gregor Salto Remix,Chernobyl,Latin Village 2019,0.565,0.822,-5.03,0.365,0.0375,0.0136,0.031,0.378,191.624,5
48QylARsN17UMJRVioQeaN,Yo Tengo un Maldito Flow,"Drako ""El Principe""",Urbano: Latino Vibes,0.79,0.879,-6.503,0.215,0.089,0.000395,0.0991,0.797,100.014,4
40k5kY5YengXaNwU0tp01B,Tranki,Diamond la Mafia,Urbano: Latino Vibes,0.871,0.621,-5.145,0.0754,0.196,0.0,0.168,0.44,93.954,4
6lOmfzHdghYI460aMyQKU2,Culpables,"Drako ""El Principe""",Urbano: Latino Vibes,0.729,0.44,-13.32,0.169,0.19,0.00203,0.0775,0.482,88.997,0
0xsAtU9TemtJgyVnlDNWo3,La Bebe,"Secreto ""El Famoso Biberon""",Urbano: Latino Vibes,0.933,0.682,-4.236,0.143,0.0556,0.0,0.143,0.265,99.002,4
67UNzOetFZaULIkGySWykO,Patos Machos,Capo Life Family,Urbano: Latino Vibes,0.65,0.72,-5.501,0.154,0.179,0.00317,0.309,0.95,120.086,4
3yUXF8GYnrfsREqustxp0b,"Duro, Lento & Suave","Drako ""El Principe""",Urbano: Latino Vibes,0.832,0.628,-7.107,0.0975,0.00125,0.000421,0.0806,0.817,92.015,4
53ZAPx3Va2YTtRdBCJCyni,Gucci X Supreme,Midoracks,Urbano: Latino Vibes,0.717,0.544,-7.562,0.0871,0.335,0.00133,0.136,0.855,172.032,4
6KrCPjBhvH6h3CLX8AMt9x,A Veces,David Khalis,Urbano: Latino Vibes,0.728,0.638,-7.882,0.105,0.0882,0.000642,0.0945,0.8,160.012,4
6owWrsY92TkKE3CvW2LsM9,Ella Tiene Novio - Remix,"Drako ""El Principe""",Urbano: Latino Vibes,0.709,0.47,-8.718,0.272,0.128,5.48e-06,0.416,0.543,170.014,5
6slWQh1APR3XI7o0lD3jIr,Infiel,"Drako ""El Principe""",Urbano: Latino Vibes,0.733,0.63,-7.086,0.0717,0.106,0.0,0.199,0.479,99.993,4
1aUGxXCz9QimNkKeiJtzZ7,105 F Remix,KEVVO,Urbano: Latino Vibes,0.9,0.754,-7.016,0.156,0.368,2.74e-06,0.286,0.741,100.045,4
0uIRrkPowPK1VLCKA8WVfe,No Más,Emilio Rojas,Urbano: Latino Vibes,0.816,0.541,-9.028,0.144,0.0886,0.00467,0.147,0.657,100.004,4
6V1nnx2hl29dl5sh1AEMcE,Solo Pa Mi,Bodine,Urbano: Latino Vibes,0.855,0.793,-3.163,0.123,0.351,0.0187,0.115,0.52,92.021,4
2FAzrLMsNAGnRwveEyb3BF,Guay!,Paula Romina,Urbano: Latino Vibes,0.536,0.673,-5.457,0.184,0.0887,0.0124,0.427,0.697,185.922,1
7fKCNzXA9PE1sHY69a5jlq,Me Dijo,Estro,Urbano: Latino Vibes,0.796,0.802,-5.563,0.0471,0.102,0.0,0.0528,0.796,91.015,4
4lpdQrp4w3n5NLGD71nzZY,SIN TI,Young Cister,Urbano: Latino Vibes,0.605,0.815,-3.901,0.0669,0.296,0.000391,0.172,0.555,169.906,2
1GUxtL2cLMXrtkBgjDevOp,Quien Empezó,j mena,Urbano: Latino Vibes,0.777,0.549,-3.477,0.16,0.025,0.000855,0.165,0.423,175.993,2
6GxEpbOvB4dXgRF2SLJliK,Tanta Falta Remix,Bryant Myers,Urbano: Latino Vibes,0.851,0.736,-3.647,0.0625,0.198,1.7e-06,0.24,0.826,89.983,4
5cBKhNt5d0f6KxJxziKr1N,Te Quiero Ver,Ceaese,Urbano: Latino Vibes,0.769,0.839,-3.765,0.0606,0.411,0.0,0.324,0.547,90.019,4
7o0oY5wRcoV7oPuDhD2J1z,Fingías,Paloma Mami,Urbano: Latino Vibes,0.729,0.805,-3.83,0.184,0.19,0.225,0.0909,0.345,191.994,2
0OGDredxd4n2ai4IJjfLNH,Me Quedaré Contigo,Pitbull,Latest Latin American Hits 2020,0.671,0.918,-3.588,0.0774,0.0593,0.0,0.206,0.712,92.132,4
3N8KmcY4Tf0tlTS2H2f6E8,Universe,Astrojaxx,Latest Latin American Hits 2020,0.595,0.804,-5.766,0.0537,0.443,0.0169,0.208,0.435,104.894,2
6ZhLLzEjG6AezCj0iNi7tm,Falling,DÉRLY,Latest Latin American Hits 2020,0.82,0.655,-6.941,0.0792,0.19,0.0,0.108,0.653,93.985,4
1ZGNIcjuRJLK7ewAOM3ZU8,Tu Me Prefieres,Danelly Elly,Latest Latin American Hits 2020,0.826,0.781,-4.601,0.0546,0.0637,3.51e-06,0.0936,0.619,96.05,4
2X2bn8tb5ogMSnHP90ANkm,Delícia Tchu Tcha Tcha,Mike Moonnight,Latest Latin American Hits 2020,0.826,0.927,-3.643,0.0308,0.0572,1.76e-05,0.107,0.932,130.024,4
1H2aLiua3VEig2qY0eU3s1,Sin Filtro,Nicky Jam,Latest Latin American Hits 2020,0.818,0.648,-4.954,0.12,0.0545,1.32e-06,0.0967,0.496,89.043,4
3aI0kkrfIJQLerhPZ26adr,Duro,Hayz,Latest Latin American Hits 2020,0.671,0.714,-5.646,0.0404,0.464,0.0,0.373,0.76,88.479,4
6Rh1rwJagYUEbzoAXtu1LA,Comerte A Besos,Justin Quiles,Latest Latin American Hits 2020,0.798,0.721,-4.586,0.158,0.152,0.0,0.0814,0.509,88.04,4
1s2VGd7q3D3UA3vuaHI7rw,Poco A Poco,Luis Fonsi,Latest Latin American Hits 2020,0.797,0.528,-6.562,0.0907,0.12,0.0,0.093,0.654,95.007,4
26XNWPQRmKVKDYVsGLwZ81,Somos Iguales,Jhay Cortez,Latest Latin American Hits 2020,0.781,0.72,-4.267,0.0535,0.156,0.0,0.11,0.634,90.997,4
7ATATJztoWLcqDAcVVof0C,BEBE,6ix9ine,Latest Latin American Hits 2020,0.635,0.902,-3.559,0.109,0.172,0.0,0.125,0.286,102.063,2
0CrcWtJQB7bQE6S1yEbxnP,Mi Medicina,CNCO,Latest Latin American Hits 2020,0.69,0.832,-4.116,0.0956,0.0168,0.0,0.514,0.572,91.972,1
0qNmz4VgY4iADEzeZeBa2K,Lust - Reggaeton Mix,Wayne Dreadski,Latest Latin American Hits 2020,0.81,0.801,-7.246,0.0581,0.222,2.81e-05,0.183,0.931,100.02,4
3VMSMjB4Yx79FDDrmYCk3N,Bailando - English Version,Enrique Iglesias,Latest Latin American Hits 2020,0.717,0.851,-3.507,0.0957,0.0791,0.0,0.0652,0.955,90.971,4
3sgGmPQD2J6aQduN36RDBO,Nummer 1,Zuna,Latest Latin American Hits 2020,0.823,0.514,-7.969,0.421,0.231,3.82e-06,0.186,0.515,111.24,5
4NzenFNqsYRvrG7rLdF1Ej,Boom Boom,RedOne,Latest Latin American Hits 2020,0.749,0.759,-8.065,0.0451,0.00453,0.0,0.202,0.584,110.004,4
5uvucCRBTkxv7VxIDLOqe7,Devuelveme,Ozuna,Latest Latin American Hits 2020,0.744,0.769,-4.112,0.156,0.554,6.96e-06,0.102,0.784,175.999,4
7myUDFaDjYmdXCmpXzAhvO,Toda Mi Gente,Lolita,Latest Latin American Hits 2020,0.743,0.594,-13.053,0.269,0.00816,0.000146,0.13,0.458,110.003,5
6o8ogTrSX8H0F66Pdz3Tsc,Baby Girl (feat. Lalo Ebratt),Mario Bautista,Latest Latin American Hits 2020,0.804,0.705,-5.272,0.199,0.0275,0.000138,0.202,0.45,103.009,5
6ayCEojiJIe5d8DwXVlGU4,Domingo (feat. Cosculluela),Reykon,Latest Latin American Hits 2020,0.816,0.733,-6.587,0.0448,0.124,0.0,0.0812,0.571,93.022,4
2K3bjojp1sCLdMMoO5lJ2p,Milionària,ROSALÍA,Latest Latin American Hits 2020,0.857,0.574,-6.441,0.416,0.602,1.24e-06,0.0663,0.906,116.008,5
7mFDv6NNIn7Iq5kzMmoTSG,Me da Lo Mismo,J Alvarez,Latin Hip Hop & Rap Playlist 2019,0.824,0.85,-3.614,0.0521,0.0442,2.53e-06,0.111,0.769,96.005,4
0I6syWcqSUsZ3sXJEOIGsj,Ráptame,Reik,Latin Hip Hop & Rap Playlist 2019,0.662,0.743,-6.427,0.159,0.0138,4.65e-06,0.0613,0.388,183.965,2
4IYxcqhcFFJ025qfWJeulF,Ella Fuma,Plan B,Latin Hip Hop & Rap Playlist 2019,0.8,0.729,-2.897,0.144,0.101,0.0,0.316,0.836,171.976,4
71pEiUWwfDFiRO6RmFpnBf,MOJAITA,J Balvin,Latin Hip Hop & Rap Playlist 2019,0.45,0.842,-3.602,0.102,0.0171,0.0,0.377,0.885,172.069,2
1RijmOnza5p9CzaFKr8W1Y,Soy Peor - Remix,Bad Bunny,Latin Hip Hop & Rap Playlist 2019,0.823,0.457,-7.036,0.119,0.214,0.0,0.352,0.268,115.991,4
5wBk1Z7mndjgTMOQ70lt8J,Date Tu Guille,Milly,Latin Hip Hop & Rap Playlist 2019,0.754,0.847,-3.479,0.0784,0.15,0.0,0.207,0.444,100.047,4
2AA1cr6PJYVnZSbocLaTFX,No Es Nada,Suave,Latin Hip Hop & Rap Playlist 2019,0.723,0.698,-7.545,0.153,0.0244,1.03e-06,0.148,0.361,155.043,2
7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Justin Quiles,Latin Hip Hop & Rap Playlist 2019,0.648,0.661,-5.027,0.195,0.121,2.33e-06,0.12,0.813,113.363,4
0ReT7m0XSd8CPMednez2jT,Hay Que Celebrar,Brray,Latin Hip Hop & Rap Playlist 2019,0.831,0.733,-6.35,0.103,0.115,0.0,0.271,0.482,93.035,4
64kNRze29YqCFzFEpQCaHQ,Rasta Barbie (Remix),Gigolo Y La Exce,Latin Hip Hop & Rap Playlist 2019,0.829,0.676,-5.129,0.314,0.0417,0.0,0.275,0.646,90.879,5
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams),B.o.B,Pop 2009-2011,0.66,0.867,-4.285,0.116,0.11,0.0,0.0368,0.377,93.033,2
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,Pop 2009-2011,0.749,0.925,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,1
62zFEHfAYl5kdHYOivj4BC,International Love,Pitbull,Pop 2009-2011,0.669,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.045,4
2cZrrQMjB63c0iIugYH9zS,Rain Over Me,Pitbull,Pop 2009-2011,0.61,0.906,-2.117,0.0647,0.00416,0.0,0.758,0.294,127.917,1
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],Shakira,Pop 2009-2011,0.766,0.873,-6.381,0.143,0.00627,0.0,0.0764,0.743,126.988,4
7IUl5c6u18rzmyQOblj10T,Somebody To Love Remix,Justin Bieber,Pop 2009-2011,0.704,0.836,-4.619,0.0283,0.00388,0.0,0.16,0.553,129.989,4
1OLJJ3LRsRkin7XLvczaV9,Eenie Meenie,Justin Bieber,Pop 2009-2011,0.718,0.605,-4.24,0.0307,0.0443,0.0,0.0962,0.818,121.236,4
0pCyoA5o2uxUwIovECCziF,Hold My Hand,Michael Jackson,Pop 2009-2011,0.606,0.72,-5.842,0.0374,0.191,0.0,0.108,0.381,90.017,2
6LBcHFbzmKSgGjZapRE2B5,Angel,Akon,Pop 2009-2011,0.565,0.867,-2.503,0.0318,0.0571,0.0,0.177,0.325,125.867,2
5VMka8joGxOn1R8NJkf3Cl,Keep Up,Akon,Pop 2009-2011,0.573,0.632,-3.408,0.073,0.493,0.0,0.433,0.474,173.968,1
7itCfKLYBNstSX8yrBWcBh,Give It to Em,Akon,Pop 2009-2011,0.61,0.75,-4.302,0.134,0.0141,0.0,0.416,0.255,157.796,2
7DcgBezQ3XXRniaJIElpox,Searchin for Love,Akon,Pop 2009-2011,0.872,0.523,-9.837,0.0428,0.307,0.0,0.0918,0.754,119.964,4
76qmmg29dA310thL57p9bN,Still a Survivor,Akon,Pop 2009-2011,0.394,0.651,-8.18,0.0462,0.263,0.0,0.14,0.328,73.408,0
5Hq99Ds2YzuyoTaBdvXZml,Long Gone,Akon,Pop 2009-2011,0.544,0.397,-8.943,0.0271,0.656,0.0,0.238,0.507,130.083,0
4ClBrZH9GuZcE7BpPnurbT,Ride It,Jay Sean,Pop 2009-2011,0.712,0.573,-5.803,0.15,0.291,0.0,0.403,0.771,92.974,4
74HYyiPRTUORYZAJyELL2k,Love Like This (Eternity),Jay Sean,Pop 2009-2011,0.621,0.784,-5.112,0.0416,0.0393,0.0,0.152,0.29,77.563,2
2V2s9scwJqfpBPnXNdCSdo,War,Jay Sean,Pop 2009-2011,0.376,0.654,-5.531,0.171,0.435,0.0,0.258,0.571,77.777,2
46HmcTD1wfSgiWhJ0MMaxQ,Cry,Jay Sean,Pop 2009-2011,0.669,0.699,-6.376,0.0302,0.201,0.0,0.175,0.406,128.025,2
6eDApnV9Jdb1nYahOlbbUh,One Time,Justin Bieber,Pop 2009-2011,0.691,0.853,-2.528,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,4
69ghzc538EQSVon2Gm3wrr,One Less Lonely Girl,Justin Bieber,Pop 2009-2011,0.58,0.75,-4.421,0.194,0.159,0.0,0.274,0.728,86.938,4
0yIywEquxORnu1dR0WYsdN,Love Me,Justin Bieber,Pop 2009-2011,0.729,0.868,-3.319,0.0609,0.00939,0.0,0.283,0.632,124.957,4
6Wiyd7AsRdXvXGrxNkbqQ1,Stupid In Love,Rihanna,Pop 2009-2011,0.738,0.562,-5.435,0.0347,0.633,0.0,0.102,0.476,127.452,0
7yws3pF3FFguwT2Psi6c15,Do You Remember,Jay Sean,Pop 2009-2011,0.855,0.668,-4.892,0.0644,0.0242,0.0,0.102,0.803,125.846,4
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,Pop 2009-2011,0.706,0.558,-7.237,0.0593,0.146,0.0,0.118,0.227,110.443,2
3YJkAQNEhmCZGLdmPsu6Ye,Hard,Rihanna,Pop 2009-2011,0.31,0.746,-3.599,0.111,0.0121,0.0,0.649,0.163,182.032,1
3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,Rihanna,Pop 2009-2011,0.48,0.486,-5.754,0.0447,0.046,0.0,0.107,0.265,80.051,2
0C4ejWmOTMv8vuYj85mf8m,S&M,Rihanna,Pop 2009-2011,0.766,0.682,-5.02,0.0419,0.0113,0.00016,0.104,0.833,127.966,4
2irJDnniX31d1ja0a13q4p,Complicated,Rihanna,Pop 2009-2011,0.71,0.897,-3.802,0.0372,0.175,0.0,0.0918,0.33,137.972,2
6qUSs4FDzZUdAhY6JDIJfa,Who's That Chick? (feat. Rihanna),David Guetta,Pop 2009-2011,0.675,0.601,-4.733,0.116,0.00372,0.0,0.0458,0.931,127.938,4
334S9SWZMjyRDN0wrHw7wk,Pop Style,Drake,Latin/Hip Hop/Dancehall/Soca,0.713,0.462,-10.027,0.123,0.192,2.16e-06,0.105,0.0595,133.054,0
0i5hJIL7yApCPcyVRdYQxj,Así Es Que Es,Don Omar,Latin/Hip Hop/Dancehall/Soca,0.539,0.861,-4.927,0.204,0.0278,0.0,0.0724,0.863,84.18,4
4faQPCxOllqodjw02kmRAu,Conteo - Fast And The Furious: Tokyo Drift Version,Don Omar,Latin/Hip Hop/Dancehall/Soca,0.824,0.645,-7.314,0.214,0.221,0.0,0.281,0.322,93.0,5
3IF1JYDcEEOCPtMxld4Rg7,Travesuras - Remix,Nicky Jam,Latin/Hip Hop/Dancehall/Soca,0.796,0.764,-5.667,0.0986,0.151,0.0,0.0789,0.869,94.018,4
3Yf8sVkFXThHDtkqtSNbpZ,Kukere,Iyanya,Latin/Hip Hop/Dancehall/Soca,0.757,0.853,-4.392,0.0601,0.0179,0.00284,0.0452,0.965,130.058,4
5rKEC4enuOXJ37zx9OCz2G,A Donde Voy (feat. Daddy Yankee),Cosculluela,Latin/Hip Hop/Dancehall/Soca,0.741,0.799,-4.035,0.263,0.296,0.0,0.239,0.956,87.061,5
2M2WWJE863upPYUrzCRjN6,Te Busco,Cosculluela,Latin/Hip Hop/Dancehall/Soca,0.677,0.751,-5.078,0.145,0.198,0.0,0.0875,0.758,178.067,4
6OxmtqWyLcbHIQ6jvrzosc,Los Mate,Tego Calderon,Latin/Hip Hop/Dancehall/Soca,0.886,0.553,-8.25,0.303,0.407,0.000122,0.385,0.656,95.033,5
6sfBQReZH9v9tYSs82Xt1O,"Guasa, Guasa",Tego Calderon,Latin/Hip Hop/Dancehall/Soca,0.841,0.898,-3.439,0.236,0.446,5.61e-06,0.267,0.862,96.059,4
3XOcKSqWYaLXMjZHDz7YvK,Punto Y Aparte,Tego Calderon,Latin/Hip Hop/Dancehall/Soca,0.8,0.765,-5.013,0.0478,0.291,0.0416,0.0977,0.722,95.007,4
09PGyODYYlVsL49N7TR914,Pedro Navaja,Rubén Blades,Latin/Hip Hop/Dancehall/Soca,0.582,0.61,-6.641,0.103,0.779,6.54e-06,0.267,0.826,93.658,0
4pUmQqaZklcCOB3rFdWc7g,Valió la Pena - Salsa Version,Marc Anthony,Latin/Hip Hop/Dancehall/Soca,0.525,0.704,-5.801,0.0501,0.353,5.26e-06,0.0743,0.855,98.455,4
5A32KQZznC2HSqr9qzTl2N,Ahora Quien - Salsa Version,Marc Anthony,Latin/Hip Hop/Dancehall/Soca,0.553,0.632,-4.837,0.0782,0.375,0.0,0.267,0.687,85.1,4
0Az3jAeIEImuTugUp33ajY,El Dia De Suerte,Héctor Lavoe,Latin/Hip Hop/Dancehall/Soca,0.65,0.847,-5.481,0.0478,0.669,0.0,0.0533,0.953,99.454,4
0S2qnVdqf8A8XXt10fWBZL,Calle Luna Calle Sol,Willie Colón,Latin/Hip Hop/Dancehall/Soca,0.483,0.892,-6.378,0.0793,0.416,1e-05,0.121,0.839,179.315,2
4AOpEhqA7zHxQjkHmRrAp7,This Girl - Kungs Vs. Cookin' On 3 Burners,Kungs,Latin/Hip Hop/Dancehall/Soca,0.79,0.705,-4.684,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,4
0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),Tinie Tempah,Latin/Hip Hop/Dancehall/Soca,0.916,0.804,-3.406,0.049,0.37,1.18e-05,0.0812,0.538,120.028,4
501PoxE6Qti2ekECimQeXK,El Taxi,Pitbull,Latin/Hip Hop/Dancehall/Soca,0.869,0.691,-6.872,0.192,0.12,0.0,0.102,0.875,95.019,4
0rI56S1biB0efYypn7eNpP,Kill For You,Skylar Grey,Latin/Hip Hop/Dancehall/Soca,0.67,0.8,-5.933,0.297,0.151,3.47e-06,0.613,0.268,95.693,1
16Ah4QqH4mgYVXqfC4mdSd,LUV,Tory Lanez,Latin/Hip Hop/Dancehall/Soca,0.539,0.528,-8.113,0.252,0.0108,0.0,0.117,0.252,190.169,2
1aJARygfATnC8ByjyJBLjJ,Campaign,Ty Dolla $ign,Latin/Hip Hop/Dancehall/Soca,0.864,0.712,-3.891,0.207,0.0021,7.47e-05,0.114,0.488,153.568,5
4C1Smq2t3MVOPzsUPWW0oX,Fever,Vybz Kartel,Latin/Hip Hop/Dancehall/Soca,0.891,0.62,-7.463,0.244,0.139,1.61e-05,0.0805,0.404,98.093,5
1HXM2hwghFTsbOA54isSP2,Love Yuh Everything,Alkaline,Latin/Hip Hop/Dancehall/Soca,0.746,0.733,-6.376,0.124,0.378,0.0,0.124,0.539,100.168,4
25gSVIBOWeUqXG8DnzpCCs,Long Live the Chief,Jidenna,Latin/Hip Hop/Dancehall/Soca,0.874,0.737,-3.836,0.25,0.0229,0.0,0.0803,0.626,85.006,5
5J4FiKDJIdJ8AKx2gaWMt4,Your Number,Ayo Jay,Latin/Hip Hop/Dancehall/Soca,0.588,0.61,-5.008,0.234,0.534,0.0,0.303,0.645,99.926,5
0Rj2yNpEvXOl8yn9UOuIRs,Gyal You A Party Animal - Remix,Charly Black,Latin/Hip Hop/Dancehall/Soca,0.729,0.894,-4.054,0.0798,0.0612,0.0,0.36,0.757,101.053,4
21ugcKQyclYBZvzmCXsZ9x,Got 2 Luv U,Sean Paul,Latin/Hip Hop/Dancehall/Soca,0.605,0.793,-3.084,0.297,0.0825,0.0,0.124,0.647,184.032,5
7LRJmZ6G5qHQEG2CGeTCji,We Can (feat. Tory Lanez),Kranium,Latin/Hip Hop/Dancehall/Soca,0.552,0.618,-6.757,0.32,0.42,0.0,0.109,0.399,132.765,5
1iqbvOlfRIkVsk6L54ufGu,Heads High (Kill 'Em With It Re-Mix),Mr. Vegas,Latin/Hip Hop/Dancehall/Soca,0.911,0.949,-5.509,0.173,0.69,0.0,0.27,0.927,93.672,4
1iLv1ieT9BZ3qsti9yTCnG,Odio,Romeo Santos,Latin/Hip Hop/Dancehall/Soca,0.802,0.725,-5.965,0.0676,0.574,0.0,0.0821,0.598,128.04,4
0jr6tT2vc4cIFPHb6wufG3,Promise,Romeo Santos,Latin/Hip Hop/Dancehall/Soca,0.764,0.739,-6.422,0.0574,0.403,0.0,0.0821,0.77,132.995,4
4pdLZsxq0y5oJDb6Cxlokw,You Got Me,The Roots,Latin/Hip Hop/Dancehall/Soca,0.729,0.442,-8.106,0.285,0.151,0.0,0.189,0.757,81.029,5
3RIK7cSazP9ui98nJIXXDX,Passion Whine - Remastered,Farruko,Latin/Hip Hop/Dancehall/Soca,0.795,0.702,-3.427,0.0593,0.366,0.0,0.0583,0.783,80.99,4
6NMNgWgEAzde5M8U3lc6FN,Fake Love,Drake,Latin/Hip Hop/Dancehall/Soca,0.924,0.543,-7.474,0.298,0.182,0.0,0.103,0.736,133.907,5
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,Latin/Hip Hop/Dancehall/Soca,0.488,0.762,-3.842,0.0865,0.591,0.0,0.0763,0.709,123.889,4
56pOVpGoStk1PQpLGIyKmP,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid, & Kranium)",Major Lazer,Latin/Hip Hop/Dancehall/Soca,0.704,0.784,-4.463,0.142,0.00283,0.0,0.419,0.656,100.083,1
7mZPiASBnzei5lODsfLFLY,One Wine (feat. Major Lazer),Machel Montano,Latin/Hip Hop/Dancehall/Soca,0.502,0.944,-1.884,0.148,0.116,0.0,0.293,0.899,195.804,2
